,user_id,timestamp,converted
63189,819417,2017-01-18 17:43:12.576686,0
266918,860884,2017-01-06 13:54:35.670775,0
104066,887353,2017-01-07 15:33:30.185078,1
265549,741121,2017-01-12 22:16:09.494583,0
91190,764433,2017-01-17 18:21:25.444368,1
159175,893124,2017-01-03 20:03:48.654370,0
231746,789871,2017-01-10 21:36:29.937488,0
241093,844172,2017-01-09 22:47:44.839651,0
178795,740707,2017-01-06 10:39:06.955325,1
267955,909158,2017-01-08 03:44:46.494981,0
132341,658879,2017-01-10 13:52:08.079129,0
265045,677128,2017-01-16 17:40:41.211313,0
109677,765590,2017-01-19 02:12:47.629038,0
39845,670066,2017-01-07 06:10:49.771221,0
233442,643096,2017-01-15 18:35:35.578230,0
207195,892050,2017-01-14 05:11:45.689507,0
23651,937874,2017-01-06 21:10:42.516274,0
20526,676858,2017-01-19 05:39:45.779256,0
117380,664598,2017-01-06 02:34:22.174099,1
284591,714163,2017-01-04 18:05:23.712846,0
24268,871728,2017-01-19 21:55:57.541006,0
201202,680530,2017-01-17 11:41:08.842629,1
85737,940677,2017-01-07 16:39:16.456679,0
216872,699528,2017-01-23 02:49:55.799815,0
189977,842139,2017-01-15 01:53:50.033593,0
88630,874568,2017-01-20 06:10:04.397894,0
162865,660712,2017-01-19 09:32:46.758421,0
223257,822563,2017-01-22 01:32:27.286658,1
239436,836137,2017-01-17 18:55:30.950861,0
52141,764860,2017-01-12 05:02:24.712831,1
282278,738073,2017-01-14 14:26:16.255222,1
64751,698746,2017-01-08 18:59:13.778846,0
245575,699866,2017-01-05 03:27:22.311004,0
124790,902163,2017-01-22 16:54:01.183052,0
66798,700908,2017-01-21 18:16:39.757222,0
3985,667627,2017-01-20 14:17:58.037763,0
110437,763980,2017-01-09 17:37:20.504665,0
260649,817533,2017-01-08 00:38:04.150139,1
47571,875184,2017-01-20 16:21:08.707846,0
231804,761088,2017-01-23 23:25:19.090551,0
55414,672387,2017-01-17 05:35:09.090229,0
81016,754573,2017-01-19 02:26:21.229006,0
278284,703526,2017-01-11 15:49:58.060274,0
274218,672584,2017-01-10 15:20:58.014621,0
98804,909407,2017-01-23 02:54:50.036854,0
277423,755056,2017-01-18 23:46:07.996084,0
147370,715261,2017-01-03 02:03:47.584280,0
81581,834472,2017-01-05 12:11:21.208025,0
160478,725098,2017-01-15 09:08:50.734622,0
255287,938368,2017-01-20 03:53:36.413094,0
87440,719094,2017-01-05 10:08:06.319033,0
199884,848670,2017-01-23 04:06:22.868898,0
59489,833930,2017-01-20 19:30:45.996402,0
7618,821406,2017-01-22 12:51:32.425049,0
30427,850151,2017-01-22 23:57:55.929216,0
74661,688432,2017-01-07 13:06:06.013358,0
236307,839929,2017-01-21 02:51:07.775405,0
12514,828565,2017-01-03 23:01:10.756589,0
292650,786835,2017-01-15 02:07:48.450244,0
122629,798298,2017-01-04 13:36:30.549798,0
16205,672912,2017-01-22 01:47:07.260604,1
59562,735320,2017-01-04 22:53:02.040468,0
103124,677554,2017-01-24 09:05:31.868020,0
115619,782882,2017-01-09 05:05:17.272003,0
148506,719561,2017-01-03 02:23:47.963635,0
281224,880337,2017-01-09 19:40:55.033487,0
41488,750040,2017-01-19 22:21:33.347403,0
206,807785,2017-01-17 05:54:12.353372,1
269945,683976,2017-01-04 22:08:31.627253,0
215712,728210,2017-01-18 03:59:07.835255,0
208082,915556,2017-01-11 23:58:26.906504,0
253423,905791,2017-01-18 12:34:15.941256,0
162067,860527,2017-01-17 20:17:17.883300,0
178856,834876,2017-01-10 16:37:55.592874,1
284902,640044,2017-01-05 14:00:10.441334,0
167601,787103,2017-01-02 14:03:33.543019,0
258911,683435,2017-01-12 18:54:42.830018,0
256469,942986,2017-01-21 12:10:41.020275,0
108449,759387,2017-01-03 22:53:55.286450,0
263058,829681,2017-01-15 21:58:17.425529,1
278620,789124,2017-01-04 13:04:22.462267,0
67160,675122,2017-01-04 11:16:00.221758,0
197107,715049,2017-01-04 01:51:00.791705,1
4343,900614,2017-01-20 20:04:18.007725,0
56479,631660,2017-01-17 18:56:43.525547,0
196822,854296,2017-01-15 14:58:30.954772,0
179607,688843,2017-01-12 22:33:18.179770,0
85670,740101,2017-01-22 04:02:16.630970,0
168851,730039,2017-01-12 00:37:42.725846,1
181162,781650,2017-01-11 07:05:11.330474,0
198796,907502,2017-01-09 12:32:19.249769,0
162365,797778,2017-01-14 22:51:04.554578,0
233683,771702,2017-01-16 19:48:07.202903,0
264174,864982,2017-01-22 02:27:11.860221,0
102564,726514,2017-01-04 13:51:00.618738,0
264029,889413,2017-01-21 05:12:52.438483,0
26751,714396,2017-01-07 17:00:35.401202,0
159828,843830,2017-01-12 17:29:20.649618,0
219808,802391,2017-01-09 19:12:42.963037,0
269969,666356,2017-01-17 15:36:16.293194,1
186074,667726,2017-01-22 21:56:16.404749,1
214321,797210,2017-01-22 05:30:07.173750,0
153823,697242,2017-01-17 16:13:47.829307,0
65568,837750,2017-01-06 06:31:25.417096,0
81349,764924,2017-01-13 23:27:35.384204,0
235050,914710,2017-01-17 14:32:24.196688,0
228213,800200,2017-01-22 15:35:19.305603,0
294132,869552,2017-01-12 07:27:29.123215,0
207438,708441,2017-01-22 12:55:57.071264,0
158567,837222,2017-01-12 11:09:45.002756,1
92383,923953,2017-01-06 05:20:53.975862,0
285503,807265,2017-01-03 20:12:19.957949,0
272241,910237,2017-01-10 23:44:52.613932,0
167718,698144,2017-01-13 18:04:57.948312,0
159239,750997,2017-01-21 08:21:32.149529,0
276576,722462,2017-01-16 07:36:55.506987,0
70301,938344,2017-01-03 14:59:41.736446,0
5874,801133,2017-01-21 08:24:01.393838,0
253059,806950,2017-01-12 18:04:18.559852,0
259433,903113,2017-01-04 06:13:19.268205,0
289376,649321,2017-01-03 21:15:24.222033,0
221222,697011,2017-01-11 09:15:30.153371,0
271012,706145,2017-01-04 19:54:55.531165,0
109848,766493,2017-01-08 18:50:16.737098,0
86640,766860,2017-01-12 05:04:24.951832,0
178038,692992,2017-01-19 00:52:25.814834,0
247639,839836,2017-01-16 00:29:59.596149,0
178224,925120,2017-01-23 22:03:23.159928,0
254058,743526,2017-01-05 07:00:14.449417,0
79498,667862,2017-01-16 12:56:52.400678,0
206955,871511,2017-01-22 08:23:07.814243,0
165492,688896,2017-01-20 07:19:18.345798,0
114782,706922,2017-01-03 01:10:33.318156,0
282363,755757,2017-01-22 18:12:19.201613,0
89678,854079,2017-01-04 02:36:43.058050,0
167619,899173,2017-01-06 12:29:57.513082,0
98731,774959,2017-01-13 08:20:44.236694,1
283823,711565,2017-01-23 03:20:19.523173,1
174121,651420,2017-01-19 13:55:41.425394,0
244665,888322,2017-01-22 21:30:05.541330,0
191835,937693,2017-01-20 02:14:01.410093,0
218760,846182,2017-01-17 15:37:48.012101,0
206976,724728,2017-01-03 11:17:59.169920,0
81242,709334,2017-01-19 06:52:03.804701,0
241496,871871,2017-01-13 08:21:17.859661,0
9262,736952,2017-01-15 14:21:30.375030,0
213233,877066,2017-01-24 09:44:09.652148,0
15513,914372,2017-01-15 20:09:30.414345,0
242912,698455,2017-01-18 18:45:44.618035,1
20587,699710,2017-01-03 09:49:47.957519,1
34839,666024,2017-01-23 18:01:44.677028,0
209713,930524,2017-01-11 16:59:10.374141,0
283825,885231,2017-01-05 00:22:20.818922,0
108483,776990,2017-01-17 19:56:18.892066,0
130235,927117,2017-01-04 08:42:43.554055,0
167829,698176,2017-01-15 04:25:12.411462,1
54999,823151,2017-01-14 21:23:10.913864,0
144640,655264,2017-01-04 20:50:43.837171,0
90408,762635,2017-01-17 00:27:28.645027,0
145627,774863,2017-01-15 13:25:59.718009,0
194294,734377,2017-01-18 19:29:06.909953,0
144727,688311,2017-01-22 16:41:29.785214,0
260540,868626,2017-01-03 05:02:39.655490,0
262462,853368,2017-01-10 08:32:52.929812,0
162184,905978,2017-01-24 01:12:07.316702,0
245886,903125,2017-01-11 13:12:43.012996,0
170263,854307,2017-01-19 15:24:46.895841,0
99566,643748,2017-01-11 04:22:24.735799,0
165013,632030,2017-01-19 06:02:58.354127,0
148521,878149,2017-01-10 17:07:35.472161,0
223269,850956,2017-01-06 04:00:01.914254,1
267922,909349,2017-01-07 19:11:37.951849,0
120617,880850,2017-01-16 02:25:02.390799,0
194161,683066,2017-01-18 12:45:14.136060,0
260255,916622,2017-01-23 21:43:42.823948,1
159453,663055,2017-01-03 05:38:12.942673,1
247769,700446,2017-01-15 01:04:04.643083,0
181773,730394,2017-01-04 20:41:27.611495,1
157164,880125,2017-01-23 05:22:10.179278,0
26092,926608,2017-01-23 19:00:23.143981,0
239318,740849,2017-01-18 00:21:03.223097,0
129349,838889,2017-01-06 13:03:09.859317,0
247232,809597,2017-01-17 06:49:36.509400,0
224271,918621,2017-01-09 12:02:06.088623,0
91413,768790,2017-01-16 18:19:36.997883,1
278908,820389,2017-01-04 14:31:47.861707,0
39618,795505,2017-01-19 00:42:30.596245,0
225445,679334,2017-01-07 09:02:31.030412,0
141969,876684,2017-01-20 19:30:20.672979,0
84108,652195,2017-01-19 00:55:53.270443,0
271934,691249,2017-01-15 01:02:01.634182,0
87148,726083,2017-01-09 19:43:23.734233,0
31127,919901,2017-01-23 11:04:32.339552,0
101394,732386,2017-01-08 11:10:42.759434,0
66445,879670,2017-01-18 23:57:55.784674,0
145958,717791,2017-01-07 10:29:11.481263,1
161972,851521,2017-01-10 03:03:01.421919,0
266765,655808,2017-01-08 23:41:55.891265,0
85070,695924,2017-01-16 15:17:52.048003,0
8415,701916,2017-01-19 23:26:19.484817,0
26150,746343,2017-01-17 12:29:36.728146,1
234094,718662,2017-01-15 04:38:29.949060,0
23630,914627,2017-01-06 19:01:31.031016,0
199305,899272,2017-01-05 17:51:03.734584,0
243284,838391,2017-01-10 09:10:29.407224,0
45930,803367,2017-01-12 18:13:39.091202,0
97117,920934,2017-01-20 21:19:56.729363,0
174320,630565,2017-01-04 07:31:13.668850,0
155609,662260,2017-01-22 04:35:18.855063,0
262790,657853,2017-01-08 07:11:49.748490,0
94944,912284,2017-01-23 17:05:09.358819,0
79685,945590,2017-01-04 05:13:23.494402,0
179178,669149,2017-01-14 09:35:45.831144,0
271565,940862,2017-01-07 07:20:02.497285,0
4094,737934,2017-01-10 04:19:17.450205,0
54604,758896,2017-01-16 20:23:13.595351,0
166988,771570,2017-01-05 18:38:33.484754,0
180647,663891,2017-01-04 17:48:42.397677,0
48158,798711,2017-01-24 09:57:03.565907,0
79448,792683,2017-01-13 14:38:40.056317,0
100067,921837,2017-01-21 04:43:14.299952,0
62010,779963,2017-01-08 19:06:57.033293,1
105045,631821,2017-01-03 09:29:24.789942,0
42852,909508,2017-01-13 03:36:07.490535,0
109443,711076,2017-01-11 18:18:44.790944,0
1319,943991,2017-01-18 14:16:39.451323,0
250234,837365,2017-01-22 08:37:17.527727,0
218107,670817,2017-01-16 22:37:38.891846,0
187764,725940,2017-01-13 12:02:00.818367,0
262484,774224,2017-01-19 02:04:18.635984,1
154056,702579,2017-01-10 21:55:50.748777,0
258237,875198,2017-01-21 05:51:58.359401,0
177096,802381,2017-01-17 11:45:53.324877,0
267161,714840,2017-01-19 11:59:40.655676,0
178906,743591,2017-01-06 02:49:44.564235,0
15758,757992,2017-01-04 20:07:15.829611,0
89989,806895,2017-01-03 03:11:27.365188,0
83393,715514,2017-01-15 10:52:43.634141,1
170909,681630,2017-01-05 08:13:51.182409,0
115854,788729,2017-01-18 13:37:47.943626,0
85023,899238,2017-01-04 12:25:20.347734,0
165902,800063,2017-01-11 12:23:47.962457,1
130017,751107,2017-01-15 17:35:51.660981,0
106752,791845,2017-01-24 12:34:42.319866,0
293217,815548,2017-01-20 21:43:03.029280,0
184979,853151,2017-01-10 05:51:56.126583,0
138806,911851,2017-01-15 23:24:35.221304,0
129526,909196,2017-01-13 18:19:18.654229,0
49586,704746,2017-01-22 05:37:18.207683,0
36650,781980,2017-01-09 05:43:08.136479,0
118616,722631,2017-01-11 09:29:57.717410,0
237599,707577,2017-01-07 13:12:59.116706,0
110070,693613,2017-01-12 22:34:01.677336,0
139569,647495,2017-01-23 08:18:30.627522,1
241296,816167,2017-01-21 06:50:10.869570,0
157136,809455,2017-01-03 20:44:45.646980,0
164794,680928,2017-01-24 04:44:34.157693,0
75891,657520,2017-01-19 00:25:58.343119,0
241107,897247,2017-01-14 09:16:20.170920,0
32657,843984,2017-01-11 21:47:08.185205,1
255262,669196,2017-01-12 20:19:14.394687,0
74323,919595,2017-01-08 12:35:33.061408,0
17483,767262,2017-01-03 08:51:09.706303,0
108166,819776,2017-01-20 07:13:07.281612,0
213811,873323,2017-01-10 13:51:15.294869,0
139999,903510,2017-01-04 22:22:51.313074,0
180253,728042,2017-01-17 07:49:51.642468,0
131049,778877,2017-01-12 00:48:45.050255,0
200766,874617,2017-01-04 01:20:38.584519,0
160800,688277,2017-01-13 06:02:13.058514,0
197834,915960,2017-01-02 18:00:08.797602,0
95235,745749,2017-01-20 07:17:35.370492,0
71241,685315,2017-01-09 16:18:41.974880,0
152441,802982,2017-01-20 13:34:24.663459,0
81655,750609,2017-01-16 06:01:38.599418,0
5233,667759,2017-01-17 04:37:08.756395,0
90516,857857,2017-01-22 17:51:31.234210,0
88401,734669,2017-01-20 22:19:05.396280,0
256250,887795,2017-01-03 06:14:27.235499,0
55915,888964,2017-01-08 04:21:12.289529,0
210065,891628,2017-01-14 02:34:22.354841,0
116897,737581,2017-01-21 09:52:00.342384,0
141732,908780,2017-01-24 07:07:48.993357,0
150413,651125,2017-01-21 05:04:41.139987,0
162760,916202,2017-01-16 08:33:07.468111,1
239099,820403,2017-01-10 22:20:28.481780,0
277836,849564,2017-01-21 03:19:30.726540,0
4131,873953,2017-01-21 03:23:50.227211,0
243425,751604,2017-01-09 07:13:55.651795,0
275224,715846,2017-01-24 03:53:41.128260,1
259460,751381,2017-01-13 23:33:34.801337,0
65636,907143,2017-01-19 14:36:40.096021,0
56416,752127,2017-01-19 19:15:40.564537,0
262058,925287,2017-01-19 04:14:42.590831,0
79737,819060,2017-01-20 20:33:31.263447,1
130494,916343,2017-01-24 06:11:00.502580,1
212398,705210,2017-01-14 07:36:07.527609,1
110840,864016,2017-01-08 00:12:49.367899,1
135904,692418,2017-01-18 19:24:34.454110,0
38936,758676,2017-01-22 11:28:20.248157,1
274255,886722,2017-01-18 21:55:30.094559,0
31411,731724,2017-01-20 08:22:24.000036,0
68551,710941,2017-01-04 22:09:37.691359,1
278151,860843,2017-01-12 21:36:20.282620,0
222846,699433,2017-01-08 02:08:00.330055,0
60467,652819,2017-01-09 11:39:54.651764,1
71942,739697,2017-01-14 18:14:46.840868,0
477,844817,2017-01-20 11:45:16.317629,0
275499,836864,2017-01-23 13:10:16.212853,0
75454,719385,2017-01-06 02:47:55.740578,0
168996,713021,2017-01-19 22:34:34.197640,1
229547,893097,2017-01-11 10:08:58.047233,0
53419,689727,2017-01-09 03:01:45.851707,0
37159,828586,2017-01-06 19:21:07.512940,0
270159,678796,2017-01-08 01:06:30.949533,0
139770,745176,2017-01-09 21:36:27.268480,0
158319,931281,2017-01-18 05:03:55.235788,0
66203,938569,2017-01-04 20:54:53.760022,0
81688,872273,2017-01-19 04:13:16.002599,0
170501,707368,2017-01-13 06:56:53.562568,0
206347,894833,2017-01-10 00:56:05.565983,0
24613,832298,2017-01-23 07:30:15.871709,0
162846,885839,2017-01-15 15:08:52.839791,0
83354,650333,2017-01-02 18:37:38.858345,0
182230,935908,2017-01-10 21:04:46.101360,0
86780,731748,2017-01-16 18:51:39.480579,0
268933,644182,2017-01-18 05:43:09.228918,1
113605,755148,2017-01-18 19:02:00.909328,0
31334,676451,2017-01-19 15:47:58.362926,1
203185,840068,2017-01-18 01:59:13.263498,0
271989,902726,2017-01-07 02:49:17.879160,0
195914,696843,2017-01-05 12:59:39.662514,0
55973,884596,2017-01-18 16:19:42.957945,0
153867,825496,2017-01-04 23:49:57.269155,0
265777,891666,2017-01-12 05:10:18.361396,0
207848,705754,2017-01-24 01:49:42.521604,0
205443,779925,2017-01-07 14:16:23.233732,0
57225,692947,2017-01-18 13:48:09.435317,0
257541,643413,2017-01-22 18:38:16.611488,0
165326,765514,2017-01-18 22:51:15.785718,1
139709,848090,2017-01-07 17:56:23.950672,0
286654,682815,2017-01-14 16:09:24.865621,1
44124,717308,2017-01-05 16:57:38.208031,0
70606,809158,2017-01-19 08:54:17.008559,0
229560,745460,2017-01-15 17:05:47.942757,0
212665,803540,2017-01-24 08:24:14.613452,0
245,925680,2017-01-21 06:24:10.822902,0
145872,786187,2017-01-17 00:37:56.758145,0
91386,850576,2017-01-09 01:58:55.359349,0
141637,940568,2017-01-09 16:25:12.168807,0
182304,648421,2017-01-09 16:23:48.523589,0
82390,741923,2017-01-16 01:10:18.796783,0
57136,876401,2017-01-13 23:32:56.789449,0
3730,715876,2017-01-17 15:07:34.056550,0
240919,642994,2017-01-06 15:30:56.406929,1
53032,938173,2017-01-11 07:46:51.379989,0
231127,793777,2017-01-19 13:12:50.286052,0
95135,876774,2017-01-17 22:02:20.538378,0
54017,900448,2017-01-03 07:31:05.036692,0
61003,750544,2017-01-02 15:31:37.901409,0
215923,789473,2017-01-10 08:03:54.719692,0
22598,924871,2017-01-21 14:34:58.777733,0
118553,697439,2017-01-06 00:18:25.236650,0
290610,770664,2017-01-09 23:42:34.707154,0
101317,659848,2017-01-09 11:09:35.045063,0
262320,923860,2017-01-18 22:45:12.648713,0
212844,675251,2017-01-15 10:35:45.669311,0
15354,761891,2017-01-09 16:58:20.236746,0
98122,941372,2017-01-16 19:05:03.123805,1
104836,925101,2017-01-19 23:41:00.170645,0
293222,815017,2017-01-21 11:59:53.405850,0
77236,652979,2017-01-20 14:33:43.236539,0
169401,858720,2017-01-09 08:26:12.237775,0
80812,832308,2017-01-09 08:44:44.264777,0
221256,842093,2017-01-15 23:49:42.295879,0
157315,871263,2017-01-21 03:54:35.148730,0
14833,888167,2017-01-14 18:36:50.816710,1
262938,850024,2017-01-21 12:11:27.034415,0
244188,864168,2017-01-06 18:15:47.497589,0
263290,927382,2017-01-09 18:44:13.283483,0
119395,738066,2017-01-10 21:53:17.389506,0
64673,763462,2017-01-19 19:19:02.907450,0
139310,924101,2017-01-13 02:02:57.518836,0
294461,740310,2017-01-10 17:22:19.762612,0
282480,799751,2017-01-13 10:34:30.298163,0
219086,671256,2017-01-21 22:13:09.976548,0
27308,807192,2017-01-18 16:16:57.475176,0
223026,818965,2017-01-04 06:53:39.724655,1
31818,845242,2017-01-06 08:28:58.781033,0
37377,661028,2017-01-17 02:26:53.245830,0
81900,696483,2017-01-17 04:26:46.146861,0
18997,939447,2017-01-21 05:34:14.657100,0
81386,655746,2017-01-05 22:28:37.437659,1
261414,854468,2017-01-18 08:30:56.616222,0
289651,701028,2017-01-11 07:23:34.573191,0
279821,666559,2017-01-09 16:52:48.804301,0
45648,915159,2017-01-07 15:26:15.902266,1
223887,682835,2017-01-19 15:56:13.369278,1
21257,854802,2017-01-09 03:13:22.589955,0
105821,706443,2017-01-17 12:12:39.184558,0
51050,761440,2017-01-03 11:51:43.309503,0
6094,896988,2017-01-21 08:26:43.640994,0
241520,823773,2017-01-03 04:10:27.303688,0
269390,715777,2017-01-07 08:34:37.866393,0
232387,880442,2017-01-14 17:01:42.725021,0
58373,787588,2017-01-12 11:19:02.083957,0
268257,752888,2017-01-05 10:42:25.354622,0
74899,896906,2017-01-15 19:05:16.364458,0
53280,843622,2017-01-12 07:53:26.133860,0
271663,815533,2017-01-04 21:50:04.437968,0
196906,814474,2017-01-14 06:50:31.174866,0
231446,653557,2017-01-12 07:34:16.668716,0
87556,780872,2017-01-03 15:40:51.074189,0
19588,752530,2017-01-13 12:00:06.093312,0
123892,899823,2017-01-15 20:46:36.389846,0
169964,799809,2017-01-10 13:18:28.418012,0
111838,797387,2017-01-18 18:46:38.851752,0
53201,846004,2017-01-14 14:27:28.081514,0
106725,901993,2017-01-13 16:26:46.753296,0
143146,676057,2017-01-20 09:35:49.737600,0
167585,897667,2017-01-15 16:48:59.487149,0
236987,682383,2017-01-02 17:13:46.548226,0
234496,683816,2017-01-14 22:26:44.896610,1
52354,859347,2017-01-07 21:45:49.739360,0
160507,914013,2017-01-19 17:58:17.199895,0
167821,826167,2017-01-19 04:42:53.579183,0
276853,751450,2017-01-22 23:55:53.342921,0
234465,630139,2017-01-17 15:15:11.054361,0
61106,769650,2017-01-18 08:57:13.919432,0
5451,918055,2017-01-09 15:00:03.600093,0
106490,929859,2017-01-06 15:46:23.217402,0
254987,731730,2017-01-12 20:55:47.633065,0
271570,912898,2017-01-10 15:17:50.387764,0
25822,905767,2017-01-08 09:47:09.890378,0
63219,648530,2017-01-17 22:46:06.011309,0
112441,652888,2017-01-17 00:38:24.101217,0
27229,667057,2017-01-10 11:33:02.333646,0
10433,944507,2017-01-11 22:06:59.655344,1
119977,659632,2017-01-12 21:04:30.561562,0
303,753749,2017-01-06 01:30:10.493842,0
137853,899768,2017-01-18 03:53:13.059473,0
195059,652409,2017-01-11 14:28:24.198654,0
126438,929705,2017-01-13 10:18:05.051658,0
271954,818651,2017-01-18 14:32:31.220805,0
263664,826480,2017-01-23 09:34:02.353288,0
78030,793047,2017-01-20 18:00:37.196074,1
75884,817170,2017-01-02 23:36:02.682489,0
67993,766843,2017-01-07 03:33:25.577863,0
175759,683931,2017-01-11 02:58:00.933833,0
18373,671726,2017-01-19 06:52:32.404785,0
112856,676204,2017-01-19 12:20:17.458964,0
191782,881704,2017-01-14 14:05:56.448812,0
108006,846032,2017-01-02 21:28:02.452098,0
197592,854283,2017-01-05 15:13:25.239471,1
201408,881423,2017-01-24 08:35:43.718154,0
144384,770817,2017-01-13 09:05:23.543439,0
192550,657222,2017-01-18 03:15:44.595473,0
108380,718245,2017-01-03 17:07:28.733996,0
196519,646463,2017-01-12 04:40:41.942847,0
74701,792086,2017-01-09 01:51:59.591264,0
48281,756011,2017-01-04 21:18:50.906463,0
70853,872423,2017-01-17 22:05:57.283179,0
84672,778472,2017-01-16 11:37:58.130269,0
127037,730067,2017-01-05 17:56:57.836433,1
92179,803838,2017-01-12 22:01:34.924575,0
193296,666280,2017-01-04 04:03:18.643088,0
119455,654466,2017-01-09 23:20:59.886680,0
181087,818169,2017-01-20 21:14:23.847552,0
254923,794559,2017-01-18 11:22:09.684240,1
119555,845840,2017-01-18 04:51:41.012491,0
190419,842835,2017-01-21 06:48:02.939308,0
253532,841504,2017-01-07 11:50:13.513879,0
286861,723425,2017-01-20 08:32:33.844244,0
257124,736308,2017-01-09 11:24:31.338292,0
289605,888216,2017-01-11 08:49:53.280420,0
238552,693781,2017-01-03 16:46:12.725952,1
33523,828719,2017-01-12 22:47:03.453283,0
107675,911885,2017-01-12 14:27:10.649862,0
27558,827640,2017-01-20 19:00:11.348944,0
151077,685668,2017-01-05 02:03:42.817500,0
194494,819773,2017-01-22 09:57:12.686559,0
214618,714355,2017-01-23 16:33:31.403509,1
188306,819503,2017-01-18 03:59:13.410991,0
294438,676168,2017-01-15 23:51:15.551420,0
67914,877278,2017-01-15 17:24:29.986584,0
97215,638853,2017-01-07 03:23:47.114712,1
103702,939048,2017-01-14 09:11:22.165125,0
10572,873952,2017-01-21 08:03:21.090549,1
205849,721626,2017-01-21 07:17:46.395981,1
215062,887634,2017-01-13 12:54:20.456716,0
122338,704245,2017-01-15 10:22:51.966337,0
100049,637428,2017-01-20 09:16:34.443980,0
69469,781075,2017-01-14 05:50:25.027096,0
239673,871945,2017-01-18 14:56:59.867755,0
125514,760505,2017-01-15 21:48:53.642270,0
193839,887700,2017-01-21 16:27:57.326290,0
123325,945049,2017-01-18 09:23:28.813998,0
146166,656420,2017-01-12 05:28:15.362526,1
132457,771621,2017-01-18 03:16:26.035806,0
171801,657223,2017-01-15 16:48:43.950950,0
36122,822190,2017-01-06 09:16:02.047920,0
271390,723544,2017-01-11 18:03:33.276504,0
289267,922571,2017-01-24 08:52:05.176587,0
41789,846496,2017-01-18 07:23:03.673364,0
9539,664916,2017-01-24 00:57:56.866681,0
271750,801814,2017-01-17 20:09:11.386775,1
229123,790339,2017-01-21 04:53:45.203796,0
64107,901640,2017-01-15 13:09:40.603444,1
83430,694592,2017-01-13 18:22:38.473158,0
121093,709705,2017-01-15 05:47:38.214063,0
99453,777805,2017-01-12 06:11:24.086334,0
107044,696005,2017-01-08 10:12:30.649723,1
133738,816023,2017-01-03 12:56:25.404757,0
203809,854975,2017-01-08 19:40:55.710124,0
9931,896966,2017-01-08 17:15:09.711552,0
90704,681015,2017-01-21 23:49:54.946104,0
125577,726870,2017-01-11 22:15:43.505552,0
84406,909674,2017-01-14 09:50:59.650797,1
58955,733673,2017-01-09 21:52:35.928877,1
60890,802328,2017-01-16 04:48:34.840523,0
80723,771949,2017-01-05 15:29:33.911525,0
263154,699841,2017-01-15 17:56:38.280372,0
124667,909122,2017-01-16 03:24:05.916425,0
166881,750844,2017-01-06 22:27:59.680848,0
198924,939868,2017-01-18 16:45:12.827617,0
200772,751794,2017-01-13 10:54:27.218729,0
1347,789882,2017-01-22 13:22:13.658944,1
284300,815758,2017-01-13 09:22:30.623545,0
288838,701579,2017-01-08 13:30:53.690390,1
279423,743917,2017-01-17 02:26:47.220027,1
59156,726413,2017-01-07 00:55:44.456087,1
164588,689963,2017-01-06 07:51:09.263996,0
80253,913255,2017-01-15 23:02:04.523911,1
209269,847431,2017-01-20 22:30:51.061036,1
115855,861845,2017-01-05 19:29:58.753691,0
100140,865717,2017-01-13 15:15:41.674266,1
190248,663157,2017-01-15 22:04:18.231019,0
183611,646377,2017-01-19 02:04:25.823840,0
3651,685760,2017-01-09 03:56:02.459232,0
175334,863305,2017-01-20 17:38:15.976687,0
106145,660842,2017-01-03 00:26:05.526757,1
143221,759793,2017-01-07 08:01:36.794609,0
61528,829189,2017-01-04 12:18:39.101491,0
254034,790636,2017-01-02 14:37:44.946162,1
245738,651798,2017-01-11 05:46:05.814753,1
106167,674819,2017-01-17 08:41:18.629618,0
210067,764537,2017-01-24 01:45:55.117684,0
7053,692921,2017-01-22 16:03:05.214329,0
68792,931623,2017-01-21 04:06:22.759677,0
44109,726113,2017-01-09 23:12:53.341194,0
929,769072,2017-01-12 17:08:37.260660,0
116644,801914,2017-01-16 08:28:09.802342,0
87266,806994,2017-01-09 03:15:05.872627,0
243844,743138,2017-01-10 12:17:00.249247,0
11705,716266,2017-01-14 07:43:57.095389,0
260384,680704,2017-01-14 03:48:20.019622,0
99443,717576,2017-01-23 13:20:50.401243,0
862,850824,2017-01-17 15:05:12.270124,0
34600,923816,2017-01-03 19:50:11.500452,0
171213,747729,2017-01-14 04:35:21.417730,0
70632,796051,2017-01-08 09:32:33.186785,0
148246,707561,2017-01-11 01:09:56.702541,1
135796,840533,2017-01-13 20:53:59.208220,0
2243,844170,2017-01-12 04:25:26.623289,0
67630,678591,2017-01-24 06:10:58.579710,1
192560,636687,2017-01-13 08:36:32.686421,0
110433,643001,2017-01-19 22:24:19.771712,0
155062,723673,2017-01-18 14:26:47.686377,1
263125,647295,2017-01-21 21:06:56.822703,0
213848,892132,2017-01-21 10:59:40.880212,0
166690,847313,2017-01-16 06:15:22.466975,0
36613,788444,2017-01-10 10:25:13.902643,0
169222,643552,2017-01-16 20:42:52.412870,0
8994,895474,2017-01-23 14:49:12.902260,0
173411,681170,2017-01-16 00:27:58.653515,0
189000,775388,2017-01-13 22:31:59.305542,0
110781,722746,2017-01-15 16:19:37.965032,0
145801,760355,2017-01-11 20:43:51.584897,1
2095,880711,2017-01-07 17:08:40.188090,0
270586,642772,2017-01-16 17:55:46.268562,0
130003,907373,2017-01-04 20:11:46.966620,0
260354,652976,2017-01-11 13:32:56.039567,0
267310,805204,2017-01-11 17:48:06.910474,0
